title,address,website,phone,profiles
Kulshreshtha Hospital,"523P+9W9, Pakki Sarai, Rajpur, Shaheed Nagar, Tajganj, Agra, Uttar Pradesh 282001",#,0562 241 1203,
Deeksha Hospital,"Sector 7, Avas Vikas Colony, Lohamandi, Agra, Uttar Pradesh 282007",,,
paraulia hospital,"6342+957, T.Y.C. Phase-II, Agra, Uttar Pradesh 282006",,,
Malholtra Hospital,"6/363/1, Shashtri Nagar, Khandari, Agra, Uttar Pradesh 282002",,,
Ashirbad Hospital,"A-44, Indra Puri, New Agra Colony, Agra, Uttar Pradesh 282005",,,
"Nidhi Eye And Multispeciality Hospital,India's Best Eye Hospital in Agra, Best Eye Care Centre in Agra,Uttar Pradesh-282010","19F, 52/1 Janta Colony, Bodla Rd, near Ram Nagar, Janak Puri, Saket Colony, Ki Puliya, Agra, Uttar Pradesh 282010",http://www.nidhieyehospital.com/,094580 23764,<br/>https://www.facebook.com/besteyehospitalinagra/
hospital,"sarsawti vihar colony, Gwalior Rd, Sewla Sarai, Agra, Uttar Pradesh 282001",,,
D.R. HOSPITAL AND CHARITABLE CLINIC,"A-57, Shastri Puram, Avanti Bai Lodhi Choraha, Agra, Uttar Pradesh 282007",,,
Yashwant Nursing Home,"A 45, Indra Puri, New Agra Colony, Agra, Uttar Pradesh 282005",#,0562 400 0045,
Ravi Women's Hospital & Ravi Indira IVF Centre Agra- Best IVF & Laproscopy center in Uttar Pradesh,"No.1/55, Delhi Gate, Near, Bridge, Madiya Katra,, Hariparwat, Chauraha, Agra, Uttar Pradesh 282002",http://ravihospital.org/,099170 92227,<br/>https://www.facebook.com/IndiraRaviIVF/
Dr. Kamlesh Tandon Hospital & Test Tube Baby Centre,"4/48-B, Lajpat Kunj, Agra, Uttar Pradesh 282002",https://www.drkamleshtandonhospital.com/,070784 32277,<br/>https://www.facebook.com/DrKamleshTandonHospital/<br/>https://www.instagram.com/tandonkamlesh/
आयुर्वेदिक चिकित्सालय,"52Q2+6R8, Mantola, Agra, Uttar Pradesh 282002",,,
Mittal Hospital,"59/3N/2E, Tantpur Rd, Ayodhya Kunj-A, Dashrath Kunj - B, Jodha Bai ka Rauza, Arjun Nagar, Agra, Uttar Pradesh 282001",#,090457 19350,
Baghel Ambulance Agra,"Hariparwat, Professors Colony, Civil Lines, Agra, Uttar Pradesh 282002",,,
Dr. Yogesh Dixit,"Rajpur, Shaheed Nagar, Tajganj, Agra, Uttar Pradesh 282001",#,0562 400 6294,
Lady Lyal Hospital OPD Ward,"52Q3+JFX, Mantola, Agra, Uttar Pradesh 282002",,,
Mankamana Hospital,"M.G Rd 2, State Bank Colony, Hasanpur, Shahganj, Agra, Uttar Pradesh 282010",#,094572 02226,
Sunderani Ceritable Eyes Hospital Agra,"52G5+GJV, Chhipitola, Rakabganj, Agra, Uttar Pradesh 282001",#,098088 80735,
Lokhitam Hodpital,"63F5+FVC, Kuberpur, Lokhitam Hospital, Kalindi Vihar, Agra, Uttar Pradesh 282006",,,
"Kapoor Hospital - Orthopedics Doctor & Hospital in Agra, U.P. 282001","No. 1 Shaheed Nagar Behind Shaheed nagar Police Chowki, Shamsabad, Agra, Uttar Pradesh 282001",,,
Fh Medical College Urban Health Centre,"63F6+J5G, Gulab Nagar, Kalindi Vihar, Agra, Uttar Pradesh 282006",,,
Unnat Hospital,"F-607, Pani Ki Tanki Rd, Natrajpuram, Kaveri Kunj, Kamla Nagar, Agra, Uttar Pradesh 282005",,,
Dr Akram Nursing Home,"Ghalibpura, nalband crossing.Dr, akram rd, Gokul Pura, Shahganj, Agra, Uttar Pradesh 282010",#,0562 226 3277,
Ashok Shruti Memorial Hospital,"52XW+RMQ, Nunhai road, Peelakhar, Industrial Estate, Agra, Uttar Pradesh 282006",,,
Shiromany Hospital - Gynaecologist Doctor in Agra | ENT Best Doctor in Agra | Gynaecologist in Agra | ENT Surgeon in Agra,"19, opposite St. Anthony College, Lata Kunj Colony, Pratap Pura, Rakabganj, Agra, Uttar Pradesh 282001",https://book-appointment.healthplix.com/dr-amol-shiromany-ent-specialist-balu-ganj-agra,0562 246 0835,<br/>https://www.facebook.com/dramolshiromany/
Municipal Mahila Hospital,"52XC+HXJ, Motilal Nehru Rd, Ratan Pura, Civil Lines, Agra, Uttar Pradesh 282004",,,
"Dr. Jolly Chandna,chandna Hospital,","282001, Purani Idgah Colony, Model Town, Idgah Colony, Agra, Uttar Pradesh 282001",,,
Pachkuia Hospital,"Gokul Pura, Shahganj, Agra, Uttar Pradesh 282010",,,
Dr.Jasvant Simh Chahar,"5X9M+5H3, Kheria Rd,Arjun Nagar Main Road, Near Dr. Ohra Hospital, Ayodhya Kunj-A, Dashrath Kunj - B, Kheria Mode, Arjun Nagar, Agra, Uttar Pradesh 282001",#,091528 31288,
Jila Mahila Chikitsalaya,"52Q3+P9M, Noori Darwaja Road, Rajamandi, Agra, Uttar Pradesh",,,
Trauma Centre (S.N.M.C),"2-7, Hospital Rd, Jama Masjid, Mantola Chouraha, Tota Ka Tal, Mantola, Agra, Uttar Pradesh 282003",,,
SHAILJEET HOSPITAL,"jagner road, Shiv Nagar, Naripura, Agra, Uttar Pradesh 282001",#,074175 78999,
Centre for Sight Eye Hospital Agra,"Ashoka Plaza, 1st & 2nd Floor, Near Bhagwan Talkies Flyover, Adjacent to OMAXE SRK Mall , NH-2, Delhi - Agra Road, Jawahar Nagar, Agra, Uttar Pradesh 282001",https://www.centreforsight.net/eye-hospitals-agra/bhagwan-talkies,1800 120 0477,
Lokhitham Hospital,"63F6+F38, A Block, Gulab Nagar, Kalindi Vihar, Agra, Uttar Pradesh 282006",,,
Anmol Hospital,"6365+8Q4, Nagla Rambal, Kalindi Vihar, Agra, Uttar Pradesh 282006",,,
Dr Aayub Clinic,"6268+H2C, Karbala, New Agra Colony, Agra, Uttar Pradesh 282005",,,
Sarojini Naidu Medical college. OPD,"52Q4+JV5, Moti Katra, Mantola, Agra, Uttar Pradesh 282003",,,
Kulshresth Hospital,"42WR+8R8, Ukharra Rd, Madhuvan Nagar, Indrapuram, Janjeet Nagar, Rajpur, Agra, Uttar Pradesh 282001",,,
Prathana HospitaL,"6366+G6P, Nagla Rambal, Kalindi Vihar, Agra, Uttar Pradesh 282006",,,
Davita @ Ram Raghu Hospital Agra,"6223+CCW, Ramnagar Colony, Civil Lines, Agra, Uttar Pradesh 282002",http://www.davita.in/,0562 430 4310,
M C Charitable Hospital,"6238+W7H, Karbala Rd, Sultan Ganj, Gandhi Nagar, Civil Lines, Agra, Uttar Pradesh 282003",,,
bade badshah shifakhana,"52H5+XHW, Sadar Batti Rd, Dhawlikar, Mantola, Agra, Uttar Pradesh 282003",,,
Department Of T.B. And Chest,"52Q4+FC9, Moti Katra, Mantola, Agra, Uttar Pradesh 282002",,,
Asha Jyoti Kendra Agra,"lady loyal hospital, Raja Mandi, Panchkuian, Rakabganj, Agra, Uttar Pradesh 282001",#,072350 04607,
Jeevan Rekha Hospital,"5294+9Q3, Lauries Complex Namner Road Between Sai Ka Takiya Chouraha And, Namner Chouraha, Katlupur, Rakabganj, Agra, Uttar Pradesh 282001",#,074178 31565,
B. M. Mother & Child Care Centre,"73, Alkapuri Pratap Nagar Crossing, Jaipur House, Agra, Uttar Pradesh",#,0562 251 1004,
"Dept Of Obstetrics And Gynaecology, S N Medical College, Agra","Moti Katra, Mantola, Agra, Uttar Pradesh 282003",,,
Karunanidan Hospital,"Tadi Bagiya Road, 100 Feet Rd, Nagla Rambal, Kalindi Vihar, Agra, Uttar Pradesh 282004",,,
New Maternity and child hospital (MCH),"52Q4+66J, Moti Katra, Mantola, Agra, Uttar Pradesh 282003",,,
Chuahan Hospital,"12, 100 Feet Rd, Nagla Rambal, Kamla Nagar, Agra, Uttar Pradesh 282006",,,
"Medihope hospital and Fertility Center, Agra","103, Old Vijay Nagar Colony Rd, opp. Vijay Nagar, Sultan Ganj, Gandhi Nagar, Police Chowki, Sultanganj, Uttar Pradesh 282004",#,0562 404 4999,
"Dr Dilip Mishra, Urologist, Andrologist and Renal Transplant Surgeon, pushpanjali hospital, Agra","Pushpanjali hospital, Delhi Gate Rd, Hariparwat, Professors Colony, Civil Lines, Agra, Uttar Pradesh 282001",http://pushpanjalihospital.in/,0562 402 4000,
Khandelwal Nursing Home,"3/27, Mahatma Gandhi Rd, khandelwal Colony, Pratap Pura, Civil Lines, Agra, Uttar Pradesh 282001",#,090271 46616,
government ayurvedic hospital city agra,"52Q2+FJC, Raja Mandi, Mantola, Agra, Uttar Pradesh 282002",,,
Dr. Kamini Khurana- Obstetrics & Gynaecologist In Agra,"Ram Tej Hospital Minto Rd, Shamshabad Road, Near Gol Market, Vibhav Nagar, Tajganj, Agra, Uttar Pradesh 282001",https://drkaminikhurana.getmy.clinic/?utm_source=gmb&utm_medium=web&utm_campaign=tu,,
Taj hospital and Dental Clinic,"laxmi mill, Jeoni Mandi, Civil Lines, Agra, Uttar Pradesh 282004",http://www.drharjani.in/,094125 42810,<br/>https://www.facebook.com/www.tajhospitaldentalclinic.org/
Agra Heart Centre : Best Cardiologist |ECHO |TMT|Angiography |heart doctor,"5, Church Rd, near ramnagar colony, Rambagh, Ramnagar Colony, Civil Lines, Agra, Uttar Pradesh 282002",https://www.agraheartcentre.com/,078300 00618,<br/>https://www.facebook.com/agraheartcentre/
Polaris Neurosciences -Best Neurosurgeon in Agra | Stroke Specialist | Epilepsy Clinic | Spine Surgeon in Agra,"I-14, New Lawyers colony, Lawyer's Colony, Agra, Uttar Pradesh 282005",https://polarisneurosciences.com/,099174 13839,<br/>https://www.youtube.com/channel/UCDlkTk1Osub0ClUMf0OVoeA<br/>https://www.facebook.com/polarisneurosciences/
Dr. O.P. Garg Memorial Hospital,"52H4+JFC, Mahatma Gandhi Rd, Dhakran Crossing, Nai Ki Mandi, Panchkuian, Mantola, Agra, Uttar Pradesh 282010",#,0562 226 0252,
Dr Anurag Yadav,near big bazar agra 1/120 A Delhi Gate Agra,#,0562 252 0131,<br/>https://in.linkedin.com/in/dr-anurag-yadav-43295928<br/>https://mobile.twitter.com/anuraguro
Prakrtik Hospital,"6366+M3J, Nagla Rambal, Kalindi Vihar, Agra, Uttar Pradesh 282006",,,
SNEM HOSPITAL,"52R2+MG6, Mahatma Gandhi Rd, Sanjay Place, Mantola, Agra, Uttar Pradesh 282002",,,
Om Hospital,"7 A, Tantpur Rd, Ayodhya Kunj-A, Dashrath Kunj - B, Barakhamba, Arjun Nagar, Agra, Uttar Pradesh 282001",,,
Asero Hospital,"522Q+85J, Saheed Nagar, Tajganj, Shamsabad, Uttar Pradesh 282001",,,
"Dr. Pritul Saxena (Best gastroenterologist in Agra, best liver / pancreas specialist - Top Gastrologist in Agra","UG-3 , SHANTI MADHUBAN PLAZA , DELHI GATE, near PUSHPANJALI HOSPITAL, Agra, Uttar Pradesh 282003",https://dr-pritul-saxena-advanced-gaestro-care.business.site/?utm_source=gmb&utm_medium=referral,089799 72211,
National Jalma Institute For Leprosy,"5392+6J9, Dr. M. Miyazaki Marg, Tajganj, Agra, Uttar Pradesh 282001",#,0562 233 1751,<br/>https://in.linkedin.com/in/anil-kumar-50b11334
Hospital,"52Q3+795, Lady Lyall Hospital Rd, Bagh Muzaffar Khan, Mantola, Agra, Uttar Pradesh 282002",,,
Agra dev ambulance service,"Patel Nagar, Moti Katra, Dehle Gate, Agra, Uttar Pradesh 282003",http://www.helpagra.org/,,
"Govt Veterinary Hospital, Bamrauli Katara","52G5+M68, Sewala Jat, Panchkuian, Rakabganj, Agra, Uttar Pradesh 282001",,,
Agra City Hospital,"Near 100 Feet Road, Basai Mandi Road, Rajeev Nagar, Agra, Uttar Pradesh 282001",#,095286 51618,
Dr Manish Goyal General Surgeon & Laproscopic Surgeon,"22/80-A, Old Vijayanagar Colony, Vijayanagar Colony, Civil Lines, Agra, Uttar Pradesh 282004",#,097600 03253,
SUPER SPECIALITY DENTAL CLINIC,"Mahatma Gandhi Rd, Adarsh Nagar, Shahzadi Mandi, Rakabganj, Agra, Uttar Pradesh 282001",http://www.drpoojasharma.com/,098370 35668,
regional office ayurvedic,"Park View Residency, 15, M.G Rd 2, Normal School Compound, Sirki Mandi, Shahganj, Agra, Uttar Pradesh 282010",,,
Blood bank,"52G5+M68, Sewala Jat, Panchkuian, Rakabganj, Agra, Uttar Pradesh 282001",,,
Expert Dental Hospital,"72-D, Professors Colony, Civil Lines, Agra, Uttar Pradesh 282002",,,
Kamayani Hospital,"6X65+W6H, Shastripuram, Bajrang Nagar, Agra, Uttar Pradesh 282007",,,
Chawla Nursing Home | Multi Hospitality in Agra,"Ghatiya Rd Maplink, Mandi Said, Civil Lines, Agra, Uttar Pradesh 282002",,,
Malhotra Nursing and Maternity Home,"84, Mahatma Gandhi Rd, near Nalband Crossing, Panchkuian, Idgah Colony, Agra, Uttar Pradesh 282010",#,0562 226 0275,
Saraswat Hospital,"55, Vimal Vihar, Near Hillman Public School, Sikandra Bodla Road, Shastripuram, Sikandra, Agra, Uttar Pradesh 282007",https://www.saraswathospital.com/,096900 39999,<br/>https://www.instagram.com/saraswathospital/<br/>https://www.youtube.com/c/SaraswatHospital<br/>https://www.facebook.com/SaraswatHospitalAgra/<br/>https://in.linkedin.com/company/saraswat-hospital
DIALYSIS UNIT DISTRICT HOSPITAL AGRA,"52G6+9MW, hemodialysis Unit District hospital Rakabganj, Chhipitola, Agra, Uttar Pradesh",,,
Sen Hospital,"44, Shahganj Rd, Gajanan Nagar, Hasanpur, Shahganj, Agra, Uttar Pradesh 282010",http://www.senhospitalagra.com/,0562 221 2891,
